student_id,date_registered,first_date_watched,first_date_purchased,date_diff_reg_watch,date_diff_watch_purch
281465,2022-07-14,NULL,NULL,NULL,NULL
281466,2022-07-14,NULL,NULL,NULL,NULL
281467,2022-07-14,NULL,NULL,NULL,NULL
281468,2022-07-14,NULL,2023-05-22,NULL,NULL
281469,2022-07-14,NULL,NULL,NULL,NULL
281470,2022-07-14,NULL,NULL,NULL,NULL
281471,2022-07-14,NULL,NULL,NULL,NULL
281472,2022-07-14,NULL,NULL,NULL,NULL
281473,2022-07-14,NULL,NULL,NULL,NULL
281474,2022-07-14,NULL,NULL,NULL,NULL
281475,2022-07-14,NULL,NULL,NULL,NULL
281476,2022-07-14,NULL,NULL,NULL,NULL
281477,2022-07-14,NULL,NULL,NULL,NULL
281478,2022-07-14,NULL,NULL,NULL,NULL
281479,2022-07-14,NULL,NULL,NULL,NULL
281480,2022-07-14,NULL,NULL,NULL,NULL
281481,2022-07-14,NULL,NULL,NULL,NULL
281482,2022-07-14,NULL,NULL,NULL,NULL
281483,2022-07-14,NULL,NULL,NULL,NULL
281484,2022-07-14,NULL,NULL,NULL,NULL
281485,2022-07-14,NULL,NULL,NULL,NULL
281486,2022-07-14,NULL,NULL,NULL,NULL
281487,2022-07-14,NULL,NULL,NULL,NULL
281488,2022-07-14,NULL,NULL,NULL,NULL
281489,2022-07-14,NULL,NULL,NULL,NULL
281490,2022-07-14,NULL,NULL,NULL,NULL
281491,2022-07-14,NULL,NULL,NULL,NULL
281492,2022-07-14,NULL,NULL,NULL,NULL
281493,2022-07-14,NULL,NULL,NULL,NULL
281494,2022-07-14,NULL,NULL,NULL,NULL
281495,2022-07-14,NULL,NULL,NULL,NULL
281496,2022-07-14,NULL,NULL,NULL,NULL
281497,2022-07-14,NULL,NULL,NULL,NULL
281498,2022-07-14,NULL,NULL,NULL,NULL
281499,2022-07-14,NULL,NULL,NULL,NULL
281500,2022-07-14,NULL,NULL,NULL,NULL
281501,2022-07-14,NULL,NULL,NULL,NULL
281502,2022-07-14,NULL,NULL,NULL,NULL
281503,2022-07-14,NULL,NULL,NULL,NULL
281504,2022-07-14,NULL,NULL,NULL,NULL
281505,2022-07-14,NULL,NULL,NULL,NULL
281506,2022-07-14,NULL,NULL,NULL,NULL
281507,2022-07-14,NULL,NULL,NULL,NULL
281508,2022-07-14,NULL,NULL,NULL,NULL
281509,2022-07-14,NULL,NULL,NULL,NULL
281510,2022-07-14,NULL,NULL,NULL,NULL
281511,2022-07-14,NULL,NULL,NULL,NULL
281512,2022-07-14,NULL,2022-07-14,NULL,NULL
281513,2022-07-14,NULL,NULL,NULL,NULL
281514,2022-07-14,NULL,NULL,NULL,NULL
281515,2022-07-14,NULL,NULL,NULL,NULL
281516,2022-07-14,NULL,NULL,NULL,NULL
281517,2022-07-14,NULL,NULL,NULL,NULL
281518,2022-07-14,NULL,NULL,NULL,NULL
281519,2022-07-14,NULL,NULL,NULL,NULL
281520,2022-07-14,NULL,NULL,NULL,NULL
281521,2022-07-14,NULL,NULL,NULL,NULL
281522,2022-07-14,NULL,2022-07-22,NULL,NULL
281523,2022-07-14,NULL,NULL,NULL,NULL
281524,2022-07-14,NULL,NULL,NULL,NULL
281525,2022-07-14,NULL,NULL,NULL,NULL
281526,2022-07-14,NULL,NULL,NULL,NULL
